,scripting,rendering,loading,painting,JS Frame,Layout,Parse HTML,Recalculate Style,Run Microtasks,Paint,Compile Script,Minor GC,Update Layer Tree,Parse Stylesheet,Composite Layers,Evaluate Script,Hit Test,XHR Ready State Change,firstPaint,forcedReflowEvents,fps.mean,fps.variance,fps.sd,fps.lo,fps.hi,Timestamp,AudioHandlers,Documents,Frames,JSEventListeners,LayoutObjects,MediaKeySessions,MediaKeys,Nodes,Resources,ContextLifecycleStateObservers,V8PerContextDatas,WorkerGlobalScopes,UACSSResources,RTCPeerConnections,ResourceFetchers,AdSubframes,DetachedScriptStates,ArrayBufferContents,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,DevToolsCommandDuration,ScriptDuration,V8CompileDuration,TaskDuration,TaskOtherDuration,ThreadTime,ProcessTime,JSHeapUsedSize,JSHeapTotalSize,FirstMeaningfulPaint,DomContentLoaded,NavigationStart,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,secureConnectionStart,unloadEventEnd,unloadEventStart,Animation Frame Fired,Image Decode,XHR Load,Major GC,fps,Fire Idle Callback
0,113.75799989700317,52.308000564575195,17.399999618530273,5.92900013923645,94.62499988079071,37.92700016498566,15.601999759674072,9.5660001039505,8.006999969482422,3.96999990940094,3.5479997396469116,4.634000182151794,4.631000280380249,1.7979998588562012,1.9140002727508545,0.44400012493133545,0.18400001525878906,0.8929998874664307,1.442779,5,44.37,310796.01,557.49,16.93,4629.63,570760.811353,0.0,6.0,2.0,320.0,117.0,0.0,0.0,379.0,77.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,15.0,0.038114,0.008422,0.060788,0.102507,0.003534,0.339762,0.126397,0.381606,1.0,5591880.0,9969664.0,0.0,570760.535113,570759.126612,1608585515850,1608585515850,1608585516314,1608585516110,1608585516110,1608585516110,1608585515855,1608585515549,1608585515549,1608585514702,1608585516314,1608585516314,1608585514701,0,0,1608585515850,1608585515851,1608585515851,0,0,0,1.6070001125335693,0.04499995708465576,0,0,0,0
0,94.86999988555908,39.28600001335144,15.738999962806702,4.324000120162964,74.7550003528595,30.764000058174133,14.329999923706055,6.193999767303467,6.197999954223633,3.083999991416931,3.491000175476074,2.1799999475479126,2.1840001344680786,1.409000039100647,1.2400001287460327,6.922999858856201,0.14400005340576172,0.5489996671676636,0.566687,5,45.98,572.8,23.93,15.37,76.16,581628.10487,0.0,6.0,2.0,287.0,117.0,0.0,0.0,368.0,65.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,11.0,0.030603,0.005554,0.034812,0.086648,0.003495,0.238481,0.077369,0.270918,0.734375,5733388.0,7086080.0,0.0,581627.903037,581627.360109,1608596383251,1608596383251,1608596383641,1608596383478,1608596383478,1608596383478,1608596383255,1608596382936,1608596382936,1608596382935,1608596383641,1608596383641,1608596382935,0,0,1608596383251,1608596383252,1608596383252,0,0,0,0.7739999294281006,0,0,0,0,0
0,94.77899980545044,39.54400098323822,14.499000191688538,5.118000030517578,75.90200018882751,30.646000146865845,13.36900019645691,6.6340004205703735,5.073999881744385,4.003999829292297,3.252000093460083,2.3429999351501465,2.066000461578369,1.1299999952316284,1.1140002012252808,7.0259997844696045,0.1979999542236328,0.281000018119812,0.568755,5,49.83,448.24,21.17,20.1,69.74,583665.941907,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,50.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,10.0,0.03048,0.006048,0.02319,0.088235,0.003251,0.225945,0.074741,0.25722,0.65625,5516552.0,7086080.0,0.0,583665.785726,583665.242195,1608598421126,1608598421125,1608598421490,1608598421361,1608598421360,1608598421360,1608598421130,1608598420818,1608598420818,1608598420817,1608598421490,1608598421490,1608598420817,0,0,1608598421126,1608598421127,1608598421127,0,0,0,0.900999903678894,0,0,0,0,0
0,101.09000074863434,38.775999903678894,13.05299973487854,4.3730000257492065,81.56700050830841,30.470999836921692,12.279999732971191,6.033000111579895,5.418999910354614,3.3160001039505005,3.3560001850128174,2.305000066757202,2.147999882698059,0.7730000019073486,1.056999921798706,7.0869996547698975,0.12400007247924805,0.3610004186630249,0.574863,5,54.94,5122.55,71.57,20.18,173.64,583668.344627,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,50.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,10.0,0.030324,0.005241,0.025065,0.093874,0.00336,0.224285,0.066421,0.249564,0.765625,5525360.0,7086080.0,0.0,583668.194104,583667.64301,1608598423527,1608598423526,1608598423892,1608598423770,1608598423769,1608598423769,1608598423531,1608598423219,1608598423219,1608598423218,1608598423892,1608598423892,1608598423218,0,0,1608598423527,1608598423528,1608598423527,0,0,0,0.9950000047683716,0,0,0,0,0
0,93.29399979114532,40.33999967575073,15.446999788284302,4.95199990272522,74.41999983787537,30.42799997329712,14.386999726295471,7.2510000467300415,5.354000091552734,3.219999670982361,3.0089999437332153,2.1729999780654907,2.5049996376037598,1.0600000619888306,1.7320002317428589,6.894000053405762,0.156000018119812,0.26499974727630615,0.56019,5,52.8,284.98,16.88,20.07,72.56,583670.742705,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,50.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,13.0,0.030287,0.00669,0.021532,0.086607,0.00301,0.22264,0.074514,0.257239,0.703125,5517744.0,7086080.0,0.0,583670.531579,583669.995241,1608598425879,1608598425878,1608598426293,1608598426107,1608598426107,1608598426106,1608598425883,1608598425571,1608598425571,1608598425570,1608598426293,1608598426293,1608598425570,0,0,1608598425879,1608598425880,1608598425880,0,0,0,1.1790001392364502,0,0,0,0,0
0,99.32100057601929,38.32700026035309,15.549000144004822,3.8569998741149902,80.46000039577484,30.396000027656555,14.031000018119812,5.909000039100647,5.335000038146973,2.863999843597412,3.2960000038146973,2.368000030517578,1.8640002012252808,1.5180001258850098,0.9930000305175781,6.944999814033508,0.15799999237060547,0.3510000705718994,0.57064,5,46.26,556.23,23.58,19.04,63.43,583673.136766,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,50.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,8.0,0.030231,0.004854,0.02324,0.09217,0.00333,0.227316,0.073491,0.254377,0.640625,5512508.0,7086080.0,0.0,583673.00034,583672.452282,1608598428344,1608598428343,1608598428687,1608598428576,1608598428576,1608598428576,1608598428348,1608598428029,1608598428029,1608598428028,1608598428687,1608598428687,1608598428027,0,0,1608598428344,1608598428345,1608598428345,0,0,0,0.56600022315979,0,0,0,0,0
0,96.60299968719482,38.10100030899048,14.273000478744507,4.9279996156692505,77.97099947929382,29.932999968528748,13.029000520706177,5.687999963760376,5.292999982833862,3.6899996995925903,3.0769999027252197,2.194999933242798,2.1520004272460938,1.24399995803833,1.2379999160766602,7.002000093460083,0.32799994945526123,0.19600021839141846,0.572804,5,52.78,1051.24,32.42,19.1,101.37,583675.580331,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,50.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,10.0,0.029806,0.004986,0.022539,0.090346,0.003105,0.21938,0.068598,0.25155,0.703125,5527820.0,7086080.0,0.0,583675.420532,583674.872126,1608598430759,1608598430758,1608598431131,1608598430996,1608598430996,1608598430996,1608598430763,1608598430448,1608598430448,1608598430447,1608598431131,1608598431131,1608598430447,0,0,1608598430759,1608598430760,1608598430760,0,0,0,0.8690000772476196,0,0,0,0,0
0,92.47300040721893,39.605000019073486,15.226999878883362,3.44100022315979,73.04700064659119,31.902999877929688,14.129999876022339,5.882999897003174,5.410999894142151,2.5460002422332764,3.4880001544952393,2.3389999866485596,1.7030001878738403,1.097000002861023,0.8949999809265137,6.9959999322891235,0.11600005626678467,0.27499985694885254,0.554942,5,50.72,1464.04,38.26,17.02,94.37,583677.929745,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,50.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,9.0,0.031767,0.005128,0.022594,0.085338,0.003496,0.216908,0.068585,0.248927,0.546875,5505484.0,7086080.0,0.0,583677.789739,583677.258046,1608598433137,1608598433137,1608598433478,1608598433365,1608598433364,1608598433364,1608598433141,1608598432834,1608598432834,1608598432833,1608598433478,1608598433478,1608598432833,0,0,1608598433137,1608598433138,1608598433138,0,0,0,0.9169999361038208,0,0,0,0,0
0,103.86000001430511,38.233999729156494,16.605000376701355,4.108999967575073,83.86199975013733,29.681000113487244,15.231000304222107,6.734999656677246,5.3399999141693115,2.8889999389648438,3.871000051498413,2.302999973297119,1.690000057220459,1.374000072479248,1.2200000286102295,7.108000159263611,0.1279999017715454,0.2990000247955322,0.575472,5,51.52,1500.6,38.74,19.7,95.06,583680.261242,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,50.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,9.0,0.029548,0.006035,0.023677,0.096878,0.003895,0.233521,0.073488,0.256732,0.703125,5513000.0,7086080.0,0.0,583680.123774,583679.571771,1608598435456,1608598435456,1608598435808,1608598435699,1608598435699,1608598435699,1608598435461,1608598435148,1608598435148,1608598435147,1608598435808,1608598435808,1608598435147,0,0,1608598435456,1608598435457,1608598435457,0,0,0,1.0770001411437988,0,0,0,0,0
0,146.6989997625351,68.43800044059753,16.57800030708313,16.302001357078552,119.17799878120422,33.37300002574921,15.218000292778015,21.617000341415405,7.579999923706055,4.123000502586365,3.4700000286102295,3.2869999408721924,13.008000135421753,1.3600000143051147,12.113000869750977,0.41100001335144043,0.43999993801116943,0.3569999933242798,1.514308,5,59.45,209146.37,457.33,8.08,3846.15,594036.38549,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,51.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,76.0,0.033448,0.020488,0.03509,0.133455,0.003364,0.384208,0.158363,0.446277,2.046875,6612612.0,9707520.0,0.0,594035.047718,594033.684952,1608608790284,1608608790283,1608608791852,1608608790560,1608608790559,1608608790559,1608608790296,1608608789983,1608608789983,1608608789198,1608608791852,1608608791852,1608608789196,0,0,1608608790284,1608608790286,1608608790285,0,0,0,12.416001081466675,0.06599998474121094,0,0,0,0
0,132.26700031757355,55.198999524116516,18.269999861717224,9.735999822616577,109.69300055503845,32.83299970626831,16.949999809265137,14.967000246047974,7.481000065803528,2.9789998531341553,3.187999963760376,4.54699981212616,7.025999546051025,1.3200000524520874,6.718999981880188,0.3160001039505005,0.37300002574920654,0.20100021362304688,1.472125,5,61.34,2340445.29,1529.85,31.07,15384.61,594041.55521,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,51.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,41.0,0.032991,0.013684,0.026944,0.120353,0.003197,0.32198,0.124811,0.357121,0.859375,5471460.0,9969664.0,0.0,594041.218825,594039.777113,1608608796458,1608608796458,1608608797032,1608608796731,1608608796730,1608608796730,1608608796463,1608608796157,1608608796157,1608608795289,1608608797032,1608608797032,1608608795288,0,0,1608608796458,1608608796459,1608608796459,0,0,0,6.840999603271484,0.03799998760223389,0,0,0,0
0,183.45800054073334,75.26299977302551,35.64199960231781,8.954999923706055,150.2030005455017,50.77400016784668,33.78599977493286,16.96299982070923,14.269999980926514,5.089999794960022,9.373000144958496,4.372000217437744,7.129999876022339,1.8559998273849487,3.8650001287460327,0.6039998531341553,0.3959999084472656,0.7049999237060547,1.58286,5,45.59,16369.91,127.94,16.57,637.76,591859.84289,0.0,6.0,2.0,287.0,117.0,0.0,0.0,368.0,66.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,19.0,0.050773,0.014872,0.061718,0.160687,0.009429,0.510363,0.212884,0.37284,1.046875,5433684.0,9707520.0,0.0,591859.58592,591858.053176,1608606614716,1608606614715,1608606615276,1608606615099,1608606615098,1608606615097,1608606614730,1608606614413,1608606614413,1608606613568,1608606615276,1608606615276,1608606613565,0,0,1608606614716,1608606614719,1608606614718,0,0,0,3.9309998750686646,0,0,0,0,0
0,231.95200061798096,81.78299987316132,40.18699932098389,12.545000195503235,197.65699994564056,46.71000003814697,38.80999934673309,24.93499982357025,13.804999947547913,6.034000277519226,6.152999997138977,5.434999942779541,9.448000192642212,1.3769999742507935,6.510999917984009,0.4190000295639038,0.6899998188018799,0.8169999122619629,1.628554,5,52.37,2171213.38,1473.5,16.02,14492.74,592961.015694,0.0,6.0,2.0,266.0,117.0,0.0,0.0,361.0,59.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,32.0,0.046895,0.022815,0.064053,0.212845,0.006159,0.575437,0.22267,0.506753,1.484375,5375932.0,9969664.0,0.0,592960.673329,592959.095295,1608607715765,1608607715764,1608607716450,1608607716186,1608607716185,1608607716185,1608607715781,1608607715462,1608607715462,1608607714608,1608607716450,1608607716450,1608607714607,0,0,1608607715766,1608607715769,1608607715768,0,0,0,7.666000843048096,0,0,0,0,0
0,212.8410005569458,94.54300034046173,38.388999938964844,14.086000800132751,177.2499998807907,55.88599991798401,37.14099991321564,27.223000049591064,13.652000069618225,5.908000230789185,6.917999982833862,4.8399999141693115,11.145000338554382,1.2480000257492065,8.178000569343567,0.6780000925064087,0.2890000343322754,0.7950006723403931,1.609398,5,51.82,79445.42,281.86,12.29,1663.89,590198.900708,0.0,6.0,2.0,302.0,117.0,0.0,0.0,373.0,71.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,39.0,0.055712,0.025708,0.082488,0.186261,0.006991,0.59665,0.23949,0.532264,1.53125,5612264.0,9707520.0,0.0,590198.250564,590196.68398,1608604953359,1608604953358,1608604954315,1608604953763,1608604953762,1608604953762,1608604953370,1608604953057,1608604953057,1608604952201,1608604954315,1608604954315,1608604952195,0,0,1608604953359,1608604953362,1608604953361,0,0,0,8.70799994468689,0,0,0,0,0
0,219.84300065040588,85.54800045490265,31.074000120162964,13.239999175071716,183.86800014972687,50.80799984931946,28.90000009536743,23.924999952316284,15.621999979019165,7.088999271392822,6.33299994468689,6.3780001401901245,10.60800051689148,2.1740000247955322,6.150999903678894,0.6080000400543213,0.20700013637542725,0.9660000801086426,1.629945,5,46.77,164287.31,405.32,12.95,2747.25,591867.416255,0.0,6.0,2.0,287.0,117.0,0.0,0.0,368.0,66.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,27.0,0.050987,0.021724,0.080414,0.194835,0.006429,0.565588,0.211199,0.389737,1.125,5506068.0,9707520.0,0.0,591867.080303,591865.500514,1608606622182,1608606622181,1608606622833,1608606622593,1608606622592,1608606622592,1608606622218,1608606621879,1608606621879,1608606621013,1608606622833,1608606622833,1608606621013,0,0,1608606622183,1608606622187,1608606622185,0,0,0,6.068000316619873,0,0,0,0,0
0,231.19499969482422,80.09600019454956,34.295000314712524,11.696999430656433,195.49199891090393,50.19700014591217,32.78500044345856,20.830000162124634,15.651000022888184,5.543999910354614,7.815000057220459,5.899999976158142,8.803999900817871,1.5099998712539673,6.152999520301819,0.6840000152587891,0.26499998569488525,0.8030005693435669,1.615754,5,47.43,272657.96,522.17,12.18,4830.92,593089.701873,0.0,6.0,2.0,266.0,117.0,0.0,0.0,361.0,59.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,26.0,0.050448,0.018518,0.085164,0.202544,0.007826,0.594009,0.229509,0.498623,1.34375,5902856.0,7348224.0,0.0,593089.299894,593087.726339,1608607844399,1608607844397,1608607845112,1608607844813,1608607844812,1608607844812,1608607844416,1608607844096,1608607844096,1608607843239,1608607845112,1608607845112,1608607843238,0,0,1608607844399,1608607844403,1608607844401,0,0,0,4.8500001430511475,0,0,0,0,0
0,120.94799900054932,64.72200059890747,17.491000056266785,12.235999584197998,97.75299942493439,35.812999844551086,16.069000124931335,18.41200041770935,7.546000003814697,3.4800000190734863,3.4579999446868896,3.074000120162964,10.205000162124634,1.4219999313354492,8.719999551773071,0.3540000915527344,0.2920001745223999,0.33000004291534424,1.480339,5,60.53,871462.73,933.52,21.89,10526.31,594055.037374,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,51.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,60.0,0.035839,0.017088,0.026064,0.108818,0.003484,0.338153,0.14686,0.40159,1.796875,6191484.0,9707520.0,0.0,594053.932121,594052.482674,1608608809192,1608608809191,1608608810518,1608608809445,1608608809444,1608608809444,1608608809197,1608608808891,1608608808890,1608608807997,1608608810518,1608608810518,1608608807995,0,0,1608608809192,1608608809193,1608608809192,0,0,0,8.4329993724823,0.03600001335144043,0,0,0,0
0,227.13199889659882,86.01799964904785,34.001999616622925,13.551000237464905,189.34500014781952,49.04900002479553,31.806999683380127,25.533999919891357,13.616999983787537,5.301000356674194,9.411999940872192,5.324000000953674,10.93399977684021,2.194999933242798,8.24999988079071,0.437999963760376,0.500999927520752,0.6489996910095215,1.628347,5,53.34,167640.99,409.44,15.05,3623.19,593451.27767,0.0,6.0,2.0,257.0,117.0,0.0,0.0,358.0,56.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,37.0,0.049251,0.023328,0.067818,0.199873,0.009462,0.575225,0.225493,0.507105,1.296875,5404896.0,9707520.0,0.0,593450.877408,593449.298618,1608608205985,1608608205984,1608608206710,1608608206390,1608608206389,1608608206389,1608608206002,1608608205683,1608608205682,1608608204811,1608608206710,1608608206710,1608608204810,0,0,1608608205985,1608608205989,1608608205987,0,0,0,8.346999168395996,0,0,0,0,0
0,131.8890002965927,56.04700016975403,15.603999853134155,11.662000298500061,109.68299996852875,32.39200007915497,14.64900004863739,15.50499975681305,6.51199996471405,3.5850000381469727,2.916999936103821,4.582000017166138,7.617000222206116,0.9549998044967651,8.041000247001648,0.2320002317428589,0.533000111579895,0.23399972915649414,1.423963,5,68.07,13466113.28,3669.62,28.15,38461.42,594059.72074,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,51.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,50.0,0.032483,0.014561,0.027032,0.122388,0.002897,0.326519,0.127158,0.362208,1.0625,5833648.0,9969664.0,0.0,594059.291837,594057.901406,1608608814548,1608608814548,1608608815197,1608608814804,1608608814803,1608608814803,1608608814559,1608608814246,1608608814246,1608608813415,1608608815197,1608608815197,1608608813413,0,0,1608608814548,1608608814549,1608608814549,0,0,0,7.729000449180603,0.03600001335144043,0,0,0,0
0,105.68900001049042,38.6910001039505,15.636000394821167,4.161999702453613,83.82000017166138,28.948999762535095,13.889000296592712,7.3750001192092896,5.980999946594238,2.993999719619751,3.944000005722046,3.3079999685287476,2.2210001945495605,1.7470000982284546,1.1679999828338623,6.789999842643738,0.14600002765655518,0.53600013256073,0.564836,5,57.73,204.52,14.3,30.38,60.72,584447.491863,0.0,6.0,2.0,317.0,117.0,0.0,0.0,378.0,75.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,11.0,0.028772,0.005674,0.041491,0.096494,0.003953,0.252288,0.075904,0.274634,0.734375,5343916.0,9969664.0,0.0,584447.316521,584446.776265,1608599202657,1608599202656,1608599203021,1608599202892,1608599202892,1608599202892,1608599202660,1608599202353,1608599202353,1608599202352,1608599203021,1608599203021,1608599202351,0,0,1608599202657,1608599202658,1608599202657,0,0,0,1.309999942779541,0,0,0,0,0
0,178.1929988861084,75.05499947071075,41.28000092506409,8.883000254631042,148.40599942207336,52.61199998855591,39.72800099849701,15.852999687194824,14.394999861717224,5.332000255584717,7.080000042915344,3.234000086784363,6.010999798774719,1.5519999265670776,3.4299999475479126,0.5969998836517334,0.5789999961853027,0.5499997138977051,1.597013,5,45.0,22552.54,150.18,19.55,1038.42,593234.870236,0.0,6.0,2.0,263.0,117.0,0.0,0.0,360.0,58.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,17.0,0.052675,0.013938,0.053161,0.157724,0.007065,0.484075,0.199512,0.357854,1.234375,5874360.0,7348224.0,0.0,593234.621917,593233.078796,1608607989747,1608607989746,1608607990314,1608607990134,1608607990133,1608607990133,1608607989765,1608607989445,1608607989445,1608607988591,1608607990314,1608607990314,1608607988590,0,0,1608607989748,1608607989751,1608607989750,0,0,0,3.9309998750686646,0.12100005149841309,0,0,0,0
0,226.9379986524582,99.98000025749207,32.14200031757355,16.919000148773193,185.4249986410141,56.70100009441376,29.759000301361084,28.94099998474121,16.861999988555908,6.485999941825867,5.748000144958496,5.605000019073486,14.081000208854675,2.3830000162124634,10.123000264167786,0.37499988079071045,0.2569999694824219,1.4029991626739502,1.551604,5,53.25,313738.26,560.12,10.44,5524.86,589335.427828,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,75.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,46.0,0.056962,0.027431,0.099887,0.200481,0.005777,0.625565,0.235027,0.454805,1.6875,6054340.0,9707520.0,0.0,589334.747076,589333.244681,1608604089860,1608604089859,1608604090818,1608604090260,1608604090259,1608604090259,1608604089902,1608604089558,1608604089558,1608604088759,1608604090818,1608604090818,1608604088757,0,0,1608604089860,1608604089864,1608604089863,0,0,0,11.52000081539154,0.309999942779541,0,0,0,0
0,236.83800041675568,101.6670001745224,30.121999740600586,9.363000512123108,198.14300072193146,71.20299983024597,27.90899968147278,23.420000314712524,17.021999835968018,4.61900007724762,8.391999959945679,6.218000054359436,6.809000134468079,2.2130000591278076,4.744000434875488,0.5820000171661377,0.2349998950958252,0.7829998731613159,1.666772,5,47.89,46960.49,216.7,13.51,1579.78,590489.578848,0.0,6.0,2.0,299.0,117.0,0.0,0.0,372.0,70.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,24.0,0.071303,0.020981,0.075901,0.207998,0.008373,0.589307,0.204751,0.512577,1.265625,5533792.0,9707520.0,0.0,590489.285817,590487.672864,1608605244359,1608605244357,1608605244998,1608605244798,1608605244797,1608605244797,1608605244376,1608605244057,1608605244057,1608605243186,1608605244998,1608605244998,1608605243184,0,0,1608605244359,1608605244362,1608605244361,0,0,0,5.697999954223633,0,0,0,0,0
0,117.77600157260895,53.866000056266785,16.82699954509735,7.58799934387207,98.3660010099411,32.406999945640564,15.054999351501465,14.479000210762024,5.968999981880188,2.973999500274658,3.02400004863739,4.8399999141693115,6.586000084877014,1.7720001935958862,4.54099977016449,0.4620000123977661,0.3939998149871826,0.25400030612945557,1.465766,5,57.33,1359753.13,1166.08,27.85,11363.64,594072.556165,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,51.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,34.0,0.032893,0.013665,0.030398,0.105512,0.003009,0.309871,0.124394,0.355573,1.0,5800048.0,7348224.0,0.0,594072.225245,594070.789273,1608608827477,1608608827476,1608608828033,1608608827737,1608608827737,1608608827737,1608608827482,1608608827176,1608608827176,1608608826303,1608608828033,1608608828033,1608608826301,0,0,1608608827477,1608608827478,1608608827478,0,0,0,4.861000299453735,0.07300007343292236,0,0,0,0
0,105.13599920272827,48.56599986553192,16.599000692367554,6.515000939369202,85.99899923801422,34.60100018978119,15.255000591278076,9.843999862670898,8.852000117301941,4.0950011014938354,3.1689999103546143,3.88100004196167,3.984999895095825,1.3440001010894775,2.3819998502731323,0.4460000991821289,0.1359999179840088,0.7349998950958252,1.456691,5,46.37,7603.37,87.2,19.03,456.83,584578.489678,0.0,6.0,2.0,317.0,117.0,0.0,0.0,378.0,76.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,16.0,0.034593,0.007921,0.057107,0.092126,0.003177,0.312084,0.11716,0.348579,0.90625,5592740.0,9969664.0,0.0,584578.310293,584576.884746,1608599333647,1608599333646,1608599333996,1608599333886,1608599333885,1608599333885,1608599333652,1608599333345,1608599333344,1608599332461,1608599333996,1608599333996,1608599332460,0,0,1608599333647,1608599333648,1608599333647,0,0,0,2.053999900817871,0.03799998760223389,0,0,0,0
0,232.41600024700165,76.05400061607361,32.10300016403198,12.196999788284302,198.90399932861328,47.99900007247925,29.373000264167786,20.515000104904175,14.615000128746033,5.943999767303467,6.175999879837036,7.328000068664551,7.2590004205703735,2.7299998998641968,6.253000020980835,0.39800024032592773,0.281000018119812,0.8060002326965332,1.620655,5,48.2,440154.27,663.44,11.06,6211.18,591526.832162,0.0,6.0,2.0,296.0,117.0,0.0,0.0,371.0,69.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,25.0,0.048085,0.018344,0.092783,0.208247,0.006067,0.57539,0.201864,0.494664,1.359375,5519868.0,9969664.0,0.0,591526.443687,591524.868435,1608606281552,1608606281551,1608606282238,1608606281956,1608606281955,1608606281955,1608606281564,1608606281250,1608606281249,1608606280381,1608606282238,1608606282238,1608606280380,0,0,1608606281552,1608606281555,1608606281554,0,0,0,4.189000368118286,0,0,0,0,0
0,105.70700061321259,56.81900072097778,17.67799985408783,8.771999835968018,86.03700017929077,35.27499997615814,16.41699981689453,13.873000621795654,7.458999991416931,2.7169994115829468,3.1569998264312744,3.368000030517578,7.205000162124634,1.2610000371932983,6.002000451087952,0.35000014305114746,0.465999960899353,0.23199987411499023,1.481578,5,62.33,139616.57,373.65,21.68,2638.52,594077.062562,0.0,6.0,2.0,242.0,117.0,0.0,0.0,353.0,51.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,41.0,0.035394,0.013075,0.026756,0.094056,0.003158,0.295208,0.122769,0.341896,1.0,5538772.0,9707520.0,0.0,594076.730726,594075.279852,1608608831990,1608608831989,1608608832541,1608608832243,1608608832242,1608608832242,1608608831995,1608608831688,1608608831688,1608608830792,1608608832541,1608608832541,1608608830791,0,0,1608608831990,1608608831991,1608608831991,0,0,0,5.104000568389893,0.05299997329711914,0,0,0,0
0,1474.0949999392033,189.62099999189377,15.366999983787537,31.3819999396801,1266.2280000448227,46.731000036001205,14.182999938726425,129.36000001430511,5.1780000030994415,26.79399996995926,3.3779999911785126,151.57499992847443,11.149999916553497,1.1840000450611115,4.5879999697208405,6.224000036716461,2.380000025033951,1.2579998970031738,0.599589,5,13.08,1708.83,41.34,1.51,88.47,249525.701948,0.0,3.0,2.0,199.0,6784.0,0.0,0.0,6920.0,32.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,12.0,32.0,0.046615,0.163003,0.018129,1.418493,0.003421,2.013007,0.363346,1.851432,5.46875,143178512.0,160620544.0,0.0,249523.304831,249522.729053,1610471547441,1610471547440,1610471547887,1610471547702,1610471547701,1610471547701,1610471547447,1610471547128,1610471547128,1610471547126,1610471547887,1610471547887,1610471547126,0,0,1610471547441,1610471547443,1610471547442,0,0,0,1.9699999690055847,0,3.1150000989437103,35.16899996995926,0,0
